ship_id;voyage_id;call_id;raw;year;month;day;location;special
s25;v1;11;captured by the French 6 Mar 1761 off Scilly;1761;3;6;captured by the French off Scilly;True
s26;v1;1;Downs 31 Jan 1705;1705;1;31;Downs;False
s26;v1;2;Bombay 3 Oct 1707;1707;10;3;Bombay;False
s26;v1;3;29 Jan 1708 Cape;1708;1;29;Cape;False
s26;v1;4;19 Mar St Helena;1708;3;19;St Helena;False
s26;v1;5;1 Aug Rio de Janeiro;1708;8;1;Rio de Janeiro;False
s26;v1;6;wrecked 9 Dec 1708 Polperro, Cornwall;1708;12;9;wrecked Polperro, Cornwall;False
s27;v1;1;Downs 25 Apr 1762;1762;4;25;Downs;False
s27;v1;2;Portsmouth 6 May;1762;5;6;Portsmouth;False
s27;v1;3;19 Oct Whampoa;1762;10;19;Whampoa;False
s27;v1;4;24 Jan 1763 Second Bar;1763;1;24;Second Bar;False
s27;v1;5;15 Feb Manila;1763;2;15;Manila;False
s27;v1;6;20 Mar Malacca;1763;3;20;Malacca;False
s27;v1;7;7 Jul St Helena;1763;7;7;St Helena;False
s27;v1;8;27 Sep Woolwich;1763;9;27;Woolwich;False
s28;v1;1;Downs 26 Mar 1788;1788;3;26;Downs;False
s28;v1;2;29 Jul Madras;1788;7;29;Madras;False
s28;v1;3;8 Oct Whampoa;1788;10;8;Whampoa;False
s28;v1;4;9 Jan 1789 Second Bar;1789;1;9;Second Bar;False
s28;v1;5;24 Apr St Helena;1789;4;24;St Helena;False
s28;v1;6;2 Jul Blackwall;1789;7;2;Blackwall;False
s28;v2;1;Blackwall 23 Oct 1790;1790;10;23;Blackwall;False
s28;v2;2;Torbay 23 Jan 1791;1791;1;23;Torbay;False
s28;v2;3;28 May Madras;1791;5;28;Madras;False
s28;v2;4;12 Jul Penang;1791;7;12;Penang;False
s28;v2;5;27 Aug Whampoa;1791;8;27;Whampoa;False
s28;v2;6;22 Oct Second Bar;1791;10;22;Second Bar;False
s28;v2;7;29 Feb 1792 St Helena;1792;2;29;St Helena;False
s28;v2;8;25 May Blackwall;1792;5;25;Blackwall;False
s28;v3;1;Blackwall 14 Nov 1793;1793;11;14;Blackwall;False
s28;v3;2;Portsmouth 2 May 1794;1794;5;2;Portsmouth;False
s28;v3;3;4 Sep Bombay;1794;9;4;Bombay;False
s28;v3;4;11 Dec Bantam;1794;12;11;Bantam;False
s28;v3;5;26 Feb 1794 Whampoa;1794;2;26;Whampoa;False
s28;v3;6;19 Apr Second Bar;1794;4;19;Second Bar;False
s28;v3;7;6 Aug Batavia;1794;8;6;Batavia;False
s28;v3;8;16 Oct St Helena;1794;10;16;St Helena;False
s28;v3;9;22 Jan 1796 Blackwall;1796;1;22;Blackwall;False
s28;v4;1;Portsmouth 11 Aug 1796;1796;8;11;Portsmouth;False
s28;v4;2;18 Nov Cape;1796;11;18;Cape;False
s28;v4;3;14 Feb 1797 Colombo;1797;2;14;Colombo;False
s28;v4;4;24 Feb Cochin;1797;2;24;Cochin;False
s28;v4;5;28 Feb Tellicherry;1797;2;28;Tellicherry;False
s28;v4;6;16 Mar Bombay;1797;3;16;Bombay;False
s28;v4;7;30 Apr Tellicheny;1797;4;30;Tellicheny;False
s28;v4;8;25 May Bombay;1797;5;25;Bombay;False
s28;v4;9;11 Aug Madras;1797;8;11;Madras;False
s28;v4;10;5 Sep Penang;1797;9;5;Penang;False
s28;v4;11;15 Oct Malacca;1797;10;15;Malacca;False
s28;v4;12;20 Dec Whampoa;1797;12;20;Whampoa;False
s28;v4;13;27 Feb 1798 Second Bar;1798;2;27;Second Bar;False
s28;v4;14;27 Mar Macao;1798;3;27;Macao;False
s28;v4;15;5 Aug St Helena;1798;8;5;St Helena;False
s28;v4;16;8 Nov Blackwall;1798;11;8;Blackwall;False
s28;v5;1;Portsmouth 18 Jun 1799;1799;6;18;Portsmouth;False
s28;v5;2;14 Aug Rio de Janeiro;1799;8;14;Rio de Janeiro;False
s28;v5;3;25 Nov Tellicherry;1799;11;25;Tellicherry;False
s28;v5;4;6 Dec Bombay;1799;12;6;Bombay;False
s28;v5;5;2 Feb 1800 Anjengo;1800;2;2;Anjengo;False
s28;v5;6;5 Feb Quilon;1800;2;5;Quilon;False
s28;v5;7;15 Feb Anjengo;1800;2;15;Anjengo;False
s28;v5;8;15 May St Helena;1800;5;15;St Helena;False
s28;v5;9;6 Aug Long Reach;1800;8;6;Long Reach;False
s28;v6;1;Portsmouth 19 May 1801;1801;5;19;Portsmouth;False
s28;v6;2;1 Aug Rio de Janeiro;1801;8;1;Rio de Janeiro;False
s28;v6;3;31 Oct Penang;1801;10;31;Penang;False
s28;v6;4;25 Nov Malacca;1801;11;25;Malacca;False
s28;v6;5;30 Jan 1802 Whampoa;1802;1;30;Whampoa;False
s28;v6;6;8 Mar Second Bar;1802;3;8;Second Bar;False
s28;v6;7;10 Jul St Helena;1802;7;10;St Helena;False
s28;v6;8;27 Sep Deptford;1802;9;27;Deptford;False
s28;v7;1;Portsmouth 27 Sep 1805;1805;9;27;Portsmouth;False
s28;v7;2;21 Oct Sao Tiago;1805;10;21;Sao Tiago;False
s28;v7;3;11 Feb 1806 Madras;1806;2;11;Madras;False
s28;v7;4;13 Mar Masulipatam;1806;3;13;Masulipatam;False
s28;v7;5;23 Mar Kedgeree;1806;3;23;Kedgeree;False
s28;v7;6;6 May Saugor;1806;5;6;Saugor;False
s28;v7;7;12 Jun Penang;1806;6;12;Penang;False
s28;v7;8;26 Jul Saugor;1806;7;26;Saugor;False
s28;v7;9;22 Nov Penang;1806;11;22;Penang;False
s28;v7;10;7 Feb 1807 Whampoa;1807;2;7;Whampoa;False
s28;v7;11;13 Mar Second Bar;1807;3;13;Second Bar;False
s28;v7;12;3 May Lintin;1807;5;3;Lintin;False
s28;v7;13;1 Jul Penang;1807;7;1;Penang;False
s28;v7;14;19 Sep Cape;1807;9;19;Cape;False
s28;v7;15;13 Oct St Helena;1807;10;13;St Helena;False
s28;v7;16;2 Jan 1808 Long Reach;1808;1;2;Long Reach;False
s28;v8;1;Portsmouth 5 Apr 1809;1809;4;5;Portsmouth;False
s28;v8;2;27 Jul Penang;1809;7;27;Penang;False
s28;v8;3;8 Oct Second Bar;1809;10;8;Second Bar;False
s28;v8;4;4 Nov Whampoa;1809;11;4;Whampoa;False
s28;v8;5;22 Dec Second Bar;1809;12;22;Second Bar;False
s28;v8;6;22 May 1810 St Helena;1810;5;22;St Helena;False
s28;v8;7;1 Aug Gravesend;1810;8;1;Gravesend;False
s29;v1;1;City Canal 17 Apr 1821;1821;4;17;City Canal;False
s29;v1;2;20 Day Downs;1821;nan;20;Day Downs;False
s29;v1;3;16 Sep Madras;1821;9;16;Madras;False
s29;v1;4;11 Nov Calcutta;1821;11;11;Calcutta;False
s29;v1;5;14 Jan 1822 Kedgeree;1822;1;14;Kedgeree;False
s29;v1;6;3 Feb Madras;1822;2;3;Madras;False
s29;v1;7;27 Cape;1822;nan;27;Cape;False
s29;v1;8;1 Jul St Helena;1822;7;1;St Helena;False
s29;v1;9;1 Sep Blackwall;1822;9;1;Blackwall;False
s29;v2;1;West India Dock 2 May 1825;1825;5;2;West India Dock;False
s29;v2;2;Downs 8 Jun;1825;6;8;Downs;False
s29;v2;3;21 Oct Calcutta;1825;10;21;Calcutta;False
s29;v2;4;24 Dec Kedgeree;1825;12;24;Kedgeree;False
s29;v2;5;11 Jan 1826 Madras;1826;1;11;Madras;False
s29;v2;6;5 Apr St Helena;1826;4;5;St Helena;False
s29;v2;7;23 Jun East India Dock;1826;6;23;East India Dock;False
s30;v1;1;Downs 6 Apr 1642;1642;4;6;Downs;False
s30;v1;2;2 Aug St Augustine s Bay;1642;8;2;St Augustine s Bay;True
s30;v1;3;16 Aug Johanna;1642;8;16;Johanna;False
s30;v1;4;21 Sep Surat 13 Oct;1642;10;13;Surat;False
s30;v1;5;23 Oct Goa;1642;10;23;Goa;False
s30;v1;6;8 Nov Cochin;1642;11;8;Cochin;False
s30;v1;7;22 Dec Surat 19 Jan 1643;1643;1;19;Surat;False
s30;v1;8;31 Mar Cape;1643;3;31;Cape;False
s30;v1;9;26 Apr St Helena;1643;4;26;St Helena;False
s30;v1;10;19 Jul Downs;1643;7;19;Downs;False
s30;v2;1;Downs Apr 1648;1648;4;nan;Downs;False
s30;v2;2;27 Sep Surat 1 Feb 1649;1649;2;1;Surat;False
s30;v2;3;Downs;1649;nan;nan;Downs;False
s30;v3;1;Downs 20 Mar 1650;1650;3;20;Downs;False
s30;v3;2;Surat;1650;nan;nan;Surat;False
s30;v3;3;Sep 1652 Downs;1652;9;nan;Downs;False
s31;v1;1;From England Mar 1789;1789;3;nan;From England;False
s31;v1;2;Cape Coast Castle;1789;nan;nan;Cape Coast Castle;False
s31;v1;3;Accra;1789;nan;nan;Accra;False
s31;v1;4;Ouidah;1789;nan;nan;Ouidah;False
s31;v1;5;captured by the French 9/10 Aug 1789;1789;8;nan;captured by the French 9/10;True
s32;v1;1;Downs 24 May 1797;1797;5;24;Downs;False
s32;v1;2;5 Sep Calcutta;1797;9;5;Calcutta;False
s32;v1;3;28 Oct Culpee;1797;10;28;Culpee;False
s32;v1;4;3 Dec Saugor;1797;12;3;Saugor;False
s32;v1;5;14 Feb 1798 Cape;1798;2;14;Cape;False
s32;v1;6;4 Mar St Helena;1798;3;4;St Helena;False
s32;v1;7;19 Jun Blackwall;1798;6;19;Blackwall;False
s33;v1;1;Portsmouth 12 Aug 1796;1796;8;12;Portsmouth;False
s33;v1;2;23 Jan 1797 Saugor;1797;1;23;Saugor;False
s33;v1;3;29 Jan Calcutta;1797;1;29;Calcutta;False
s33;v1;4;Culpee 27 Mar;1797;3;27;Culpee;False
s33;v1;5;12 Jul Cape;1797;7;12;Cape;False
s33;v1;6;11 Sep St Helena;1797;9;11;St Helena;False
s33;v1;7;18 Dec Long Reach;1797;12;18;Long Reach;False
s33;v8;1;From England 28 Apr 1802;1802;4;28;From England;False
s33;v8;2;30 Jun Rio de Janeiro;1802;6;30;Rio de Janeiro;False
s33;v8;3;16 Oct Port Jackson 3 Jan 1803;1803;1;3;Port Jackson;False
s33;v8;4;20 Mar Colombo;1803;3;20;Colombo;False
s33;v8;5;27 Apr Bombay;1803;4;27;Bombay;False
s33;v8;6;5 Oct St Helena;1803;10;5;St Helena;False
s33;v8;7;18 Dec Downs;1803;12;18;Downs;False
s34;v1;1;Portsmouth 10 Jul 1804;1804;7;10;Portsmouth;False
s34;v1;2;23 Jul Funchal;1804;7;23;Funchal;False
s34;v1;3;3 Dec Diamond Harbour;1804;12;3;Diamond Harbour;False
s34;v1;4;13 Jan 1805 Saugor 2 Feb;1805;2;2;Saugor;False
s34;v1;5;12 Feb Madras;1805;2;12;Madras;False
s34;v1;6;20 Jun St Helena;1805;6;20;St Helena;False
s34;v1;7;15 Sep Long Reach;1805;9;15;Long Reach;False
s34;v2;1;Portsmouth 30 Mar 1806;1806;3;30;Portsmouth;False
s34;v2;2;22 Apr Porto Praya;1806;4;22;Porto Praya;False
s34;v2;3;26 Aug Madras;1806;8;26;Madras;False
s34;v2;4;10 Sep Masulipatam;1806;9;10;Masulipatam;False
s34;v2;5;18 Sep Diamond Harbour;1806;9;18;Diamond Harbour;False
s34;v2;6;23 Feb 1807 Saugor;1807;2;23;Saugor;False
s34;v2;7;13 Jun St Helena;1807;6;13;St Helena;False
s34;v2;8;9 Sep Gravesend;1807;9;9;Gravesend;False
s34;v3;1;Portsmouth 15 Apr 1808;1808;4;15;Portsmouth;False
s34;v3;2;1 May Madeira;1808;5;1;Madeira;False
s34;v3;3;13 Sep Bombay 4 Jan 1809;1809;1;4;Bombay;False
s34;v3;4;4 Mar St Helena;1809;3;4;St Helena;False
s34;v3;5;21 May Woolwich;1809;5;21;Woolwich;False
s34;v4;1;Portsmouth 14 Mar 1810;1810;3;14;Portsmouth;False
s34;v4;2;2 Jul Bombay;1810;7;2;Bombay;False
s34;v4;3;25 Aug Madras;1810;8;25;Madras;False
s34;v4;4;6 Nov Rodrigues;1810;11;6;Rodrigues;False
s34;v4;5;29 Dec Mauritius;1810;12;29;Mauritius;False
s34;v4;6;27 Jul 1811 Acheh;1811;7;27;Acheh;False
s34;v4;7;14 Mar Madras;1811;3;14;Madras;False
s34;v4;8;13 Jul Cape;1811;7;13;Cape;False
s34;v4;9;19 Aug St Helena;1811;8;19;St Helena;False
s34;v4;10;21 Nov Blackwall;1811;11;21;Blackwall;False
s34;v5;1;Portsmouth 4 Jun 1812;1812;6;4;Portsmouth;False
s34;v5;2;18 Jun Madeira;1812;6;18;Madeira;False
s34;v5;3;28 Nov Calcutta;1812;11;28;Calcutta;False
s34;v5;4;19 Jan 1813 Kedgeree;1813;1;19;Kedgeree;False
s34;v5;5;4 Mar Benkulen;1813;3;4;Benkulen;False
s34;v5;6;31 May St Helena;1813;5;31;St Helena;False
s34;v5;7;14 Aug Blackwall;1813;8;14;Blackwall;False
s34;v6;1;Portsmouth 9 Apr 1814;1814;4;9;Portsmouth;False
s34;v6;2;26 Apr Madeira;1814;4;26;Madeira;False
s34;v6;3;19 Sep Madras;1814;9;19;Madras;False
s34;v6;4;Oct Bengal;1814;10;nan;Bengal;False
s34;v6;5;voyage ended 25 Jun 1815;1815;6;25;voyage ended;False
s34;v7;1;Downs 19 May 1816;1816;5;19;Downs;False
s34;v7;2;31 May Madeira;1816;5;31;Madeira;False
s34;v7;3;23 Sep Bombay 7 Dec;1816;12;7;Bombay;False
s34;v7;4;14 Dec Tellicherry;1816;12;14;Tellicherry;False
s34;v7;5;30 Dec Cochin;1816;12;30;Cochin;False
s34;v7;6;18 Feb 1817 Cape;1817;2;18;Cape;False
s34;v7;7;14 Mar St Helena;1817;3;14;St Helena;False
s34;v7;8;29 May Blackwall;1817;5;29;Blackwall;False
s35;v1;1;Downs 29 Jan 1773;1773;1;29;Downs;False
s35;v1;2;1 May St Helena;1773;5;1;St Helena;False
s35;v1;3;18 Aug Batavia;1773;8;18;Batavia;False
s35;v1;4;30 Sep Benkulen 5 Apr 1774;1774;4;5;Benkulen;False
s35;v1;5;14 May â€˜Allas;1774;5;14;â€˜Allas;False
s35;v1;6;16 Jun â€˜Saloomah;1774;6;16;â€˜Saloomah;False
s35;v1;7;2 Jul Benkulen;1774;7;2;Benkulen;False
s35;v1;8;8 Oct Cape;1774;10;8;Cape;False
s35;v1;9;13 Nov St Helena;1774;11;13;St Helena;False
s35;v1;10;12 Feb 1775 Gravesend;1775;2;12;Gravesend;False
s35;v2;1;Portsmouth 14 Dec 1776;1776;12;14;Portsmouth;False
s35;v2;2;9 Mar St Helena;1776;3;9;St Helena;False
s35;v2;3;19 Jun Benkulen;1776;6;19;Benkulen;False
s35;v2;4;19 Aug Whampoa 11 Jan 1778;1778;1;11;Whampoa;False
s35;v2;5;23 Mar Cape;1778;3;23;Cape;False
s35;v2;6;16 Apr St Helena;1778;4;16;St Helena;False
s35;v2;7;23 Aug Downs;1778;8;23;Downs;False
s35;v3;1;Portsmouth 7 Mar 1779;1779;3;7;Portsmouth;False
s35;v3;2;5 Apr Madeira;1779;4;5;Madeira;False
s35;v3;3;3 Oct Whampoa 20 Jan 1780;1780;1;20;Whampoa;False
s35;v3;4;8 Feb Malacca;1780;2;8;Malacca;False
s35;v3;5;22 Jun Madagascar;1780;6;22;Madagascar;False
s35;v3;6;25 Aug Cape;1780;8;25;Cape;False
s35;v3;7;29 Oct St Helena;1780;10;29;St Helena;False
s35;v3;8;9 Jan 1781 Crookhaven;1781;1;9;Crookhaven;False
s35;v3;9;22 Feb Long Reach;1781;2;22;Long Reach;False
s35;v4;1;Portsmouth 6 Feb 1782;1782;2;6;Portsmouth;False
s35;v4;2;28 Apr Rio de Janeiro;1782;4;28;Rio de Janeiro;False
s35;v4;3;5 Sep Bombay;1782;9;5;Bombay;False
s35;v4;4;19 Oct Madras;1782;10;19;Madras;False
s35;v4;5;15 Jan 1783 Kedgeree;1783;1;15;Kedgeree;False
s35;v4;6;13 May Ingeli;1783;5;13;Ingeli;False
s35;v4;7;6 Sep Bombay;1783;9;6;Bombay;False
s35;v4;8;9 Jan 1784 Cochin;1784;1;9;Cochin;False
s35;v4;9;18 Apr Bombay 18 Nov;1784;11;18;Bombay;False
s35;v4;10;9 Dec Anjengo;1784;12;9;Anjengo;False
s35;v4;11;3 Jan 1785 Bombay;1785;1;3;Bombay;False
s35;v4;12;9 Jun Malacca;1785;6;9;Malacca;False
s35;v4;13;10 Jul Whampoa;1785;7;10;Whampoa;False
s35;v4;14;Second Bar 30 Nov;1785;11;30;Second Bar;False
s35;v4;15;17 Mar 1786 St Helena;1786;3;17;St Helena;False
s35;v4;16;20 Jun Downs;1786;6;20;Downs;False
s36;v1;1;Torbay 2 Feb 1791;1791;2;2;Torbay;False
s36;v1;2;28 Mar St Helena;1791;3;28;St Helena;False
s36;v1;3;13 Jun Madras;1791;6;13;Madras;False
s36;v1;4;17 Jul Penang;1791;7;17;Penang;False
s36;v1;5;25 Aug Whampoa;1791;8;25;Whampoa;False
s36;v1;6;23 Oct Second Bar;1791;10;23;Second Bar;False
s36;v1;7;22 Feb 1792 St Helena;1792;2;22;St Helena;False
s36;v1;8;18 Apr Long Reach;1792;4;18;Long Reach;False
s36;v2;1;Portsmouth 2 May 1794;1794;5;2;Portsmouth;False
s36;v2;2;6 Oct Whampoa;1794;10;6;Whampoa;False
s36;v2;3;23 Dec Second Bar;1794;12;23;Second Bar;False
s36;v2;4;13 Apr 1795 St Helena;1795;4;13;St Helena;False
s36;v2;5;25 Jul Long Reach;1795;7;25;Long Reach;False
s36;v3;1;Portsmouth 17 May 1796;1796;5;17;Portsmouth;False
s36;v3;2;2 Aug Cape;1796;8;2;Cape;False
s36;v3;3;11 Nov Madras;1796;11;11;Madras;False
s36;v3;4;28 Nov Colombo;1796;11;28;Colombo;False
s36;v3;5;9 Feb 1797 Amboina;1797;2;9;Amboina;False
s36;v3;6;8 Apr Whampoa;1797;4;8;Whampoa;False
s36;v3;7;9 Jun Second Bar;1797;6;9;Second Bar;False
s36;v3;8;2 Dec Cape;1797;12;2;Cape;False
s36;v3;9;3 Jan 1793 St Helena;1793;1;3;St Helena;False
s36;v3;10;3 Apr Gravesend;1793;4;3;Gravesend;False
s36;v4;1;Portsmouth 2 Apr 1799;1799;4;2;Portsmouth;False
s36;v4;2;31 Jul Madras;1799;7;31;Madras;False
s36;v4;3;18 Sep Penang;1799;9;18;Penang;False
s36;v4;4;10 Oct Malacca;1799;10;10;Malacca;False
s36;v4;5;6 Dec Balambangan;1799;12;6;Balambangan;False
s36;v4;6;25 Dec Sulu;1799;12;25;Sulu;False
s36;v4;7;16 Feb 1800 Whampoa;1800;2;16;Whampoa;False
s36;v4;8;27 Feb Second Bar;1800;2;27;Second Bar;False
s36;v4;9;15 Jul St Helena;1800;7;15;St Helena;False
s36;v4;10;30 Sep Northfleet;1800;9;30;Northfleet;False
s36;v5;1;Portsmouth 19 May 1801;1801;5;19;Portsmouth;False
s36;v5;2;31 Jul Rio de Janeiro;1801;7;31;Rio de Janeiro;False
s36;v5;3;31 Oct Penang;1801;10;31;Penang;False
s36;v5;4;25 Nov Malacca;1801;11;25;Malacca;False
s36;v5;5;31 Jan 1802 Whampoa;1802;1;31;Whampoa;False
s36;v5;6;20 Mar Second Bar;1802;3;20;Second Bar;False
s36;v5;7;10 Jul St Helena;1802;7;10;St Helena;False
s36;v5;8;17 Sep Northfleet;1802;9;17;Northfleet;False
s36;v6;1;Downs 6 May 1803;1803;5;6;Downs;False
s36;v6;2;13 Oct Whampoa;1803;10;13;Whampoa;False
s36;v6;3;31 Jan 1804 Second Bar;1804;1;31;Second Bar;False
s36;v6;4;19 Feb Malacca;1804;2;19;Malacca;False
s36;v6;5;1 Mar Penang;1804;3;1;Penang;False
s36;v6;6;9 Jun St Helena;1804;6;9;St Helena;False
s36;v6;7;16 Aug Northfleet;1804;8;16;Northfleet;False
s36;v7;1;Portsmouth 26 Feb 1807;1807;2;26;Portsmouth;False
s36;v7;2;15 May St Helena;1807;5;15;St Helena;False
s36;v7;3;9 Sep Benkulen;1807;9;9;Benkulen;False
s36;v7;4;28 Nov Penang;1807;11;28;Penang;False
s36;v7;5;20 Dec Malacca;1807;12;20;Malacca;False
s36;v7;6;14 Feb 1808 Whampoa;1808;2;14;Whampoa;False
s36;v7;7;4 Apr Penang;1808;4;4;Penang;False
s36;v7;8;8 Jul St Helena;1808;7;8;St Helena;False
s36;v7;9;14 Sep Long Reach;1808;9;14;Long Reach;False
s36;v8;1;Portsmouth 19 Feb 1810;1810;2;19;Portsmouth;False
s36;v8;2;18 Mar Tenerife;1810;3;18;Tenerife;False
s36;v8;3;7 Jul Madras;1810;7;7;Madras;False
s36;v8;4;18 Aug Penang;1810;8;18;Penang;False
s36;v8;5;10 Sep Malacca;1810;9;10;Malacca;False
s36;v8;6;11 Oct Whampoa;1810;10;11;Whampoa;False
s36;v8;7;25 Dec Second Bar;1810;12;25;Second Bar;False
s36;v8;8;26 May 1811 St Helena;1811;5;26;St Helena;False
s36;v8;9;13 Aug Northfleet;1811;8;13;Northfleet;False
s37;v1;1;Downs 16 Apr 1827;1827;4;16;Downs;False
s37;v1;2;7 Aug Whampoa 10 Oct;1827;10;10;Whampoa;False
s37;v1;3;28 Dec St Helena;1827;12;28;St Helena;False
s37;v1;4;20 Feb 1828 Blackwall;1828;2;20;Blackwall;False
s38;v1;1;Falmouth 13 Sep 1798;1798;9;13;Falmouth;False
s38;v1;2;28 Sep Lisbon;1798;9;28;Lisbon;False
s38;v1;3;30 Dec Cape;1798;12;30;Cape;False
s38;v1;4;12 Apr 1799 Madras;1799;4;12;Madras;False
s38;v1;5;11 May Calcutta;1799;5;11;Calcutta;False
s38;v1;6;13 Feb 1800 St Helena;1800;2;13;St Helena;False
s38;v1;7;18 Apr Deptford;1800;4;18;Deptford;False
s39;v1;1;Downs 27 May 1819;1819;5;27;Downs;False
s39;v1;2;17 Sep Madras;1819;9;17;Madras;False
s39;v1;3;29 Sep Fulta;1819;9;29;Fulta;False
s39;v1;4;21 Dec Diamond Harbour;1819;12;21;Diamond Harbour;False
s39;v1;5;3 Jan 1820 Madras;1820;1;3;Madras;False
s39;v1;6;12 Mar Cape;1820;3;12;Cape;False
s39;v1;7;20 May Blackwall;1820;5;20;Blackwall;False
s40;v1;1;Portsmouth 25 Feb 1802;1802;2;25;Portsmouth;False
s40;v1;2;15 Jun Madras;1802;6;15;Madras;False
s40;v1;3;1 Aug Penang;1802;8;1;Penang;False
s40;v1;4;25 Aug Malacca;1802;8;25;Malacca;False
s40;v1;5;14 Sep Whampoa;1802;9;14;Whampoa;False
s40;v1;6;21 Nov Second Bar;1802;11;21;Second Bar;False
s40;v1;7;25 Feb 1803 St Helena;1803;2;25;St Helena;False
s40;v1;8;25 Apr Long Reach;1803;4;25;Long Reach;False
s40;v2;1;Portsmouth 9 Jun 1804;1804;6;9;Portsmouth;False
s40;v2;2;17 Aug Rio de Janeiro;1804;8;17;Rio de Janeiro;False
s40;v2;3;14 Jan 1805 Whampoa;1805;1;14;Whampoa;False
s40;v2;4;15 Feb Second Bar;1805;2;15;Second Bar;False
s40;v2;5;21 Mar Malacca;1805;3;21;Malacca;False
s40;v2;6;30 Jun St Helena;1805;6;30;St Helena;False
s40;v2;7;16 Sep Long Reach;1805;9;16;Long Reach;False
s40;v3;1;Portsmouth 4 Mar 1806;1806;3;4;Portsmouth;False
s40;v3;2;29 Jun Madras;1806;6;29;Madras;False
s40;v3;3;15 Aug Penang;1806;8;15;Penang;False
s40;v3;4;8 Sep Malacca;1806;9;8;Malacca;False
s40;v3;5;18 Oct Whampoa;1806;10;18;Whampoa;False
s40;v3;6;7 Dec Second Bar;1806;12;7;Second Bar;False
s40;v3;7;23 Jan 1807 Penang;1807;1;23;Penang;False
s40;v3;8;18 Apr St Helena;1807;4;18;St Helena;False
s40;v3;9;5 Jul Long Reach;1807;7;5;Long Reach;False
s40;v4;1;Portsmouth 5 Mar 1808;1808;3;5;Portsmouth;False
s40;v4;2;25 Jun Madras;1808;6;25;Madras;False
s40;v4;3;1 Aug Penang;1808;8;1;Penang;False
s40;v4;4;29 Aug Malacca;1808;8;29;Malacca;False
s40;v4;5;6 Oct Whampoa;1808;10;6;Whampoa;False
s40;v4;6;2 Feb 1809 Second Bar;1809;2;2;Second Bar;False
s40;v4;7;28 Feb Lintin;1809;2;28;Lintin;False
s40;v4;8;30 Mar Penang;1809;3;30;Penang;False
s40;v4;9;7 Jul St Helena;1809;7;7;St Helena;False
s40;v4;10;14 Sep Long Reach;1809;9;14;Long Reach;False
s40;v5;1;Portsmouth 28 Apr 1810;1810;4;28;Portsmouth;False
s40;v5;2;5 Sep Penang;1810;9;5;Penang;False
s40;v5;3;25 Sep Malacca;1810;9;25;Malacca;False
s40;v5;4;11 Nov Manila;1810;11;11;Manila;False
s40;v5;5;11 Dec Whampoa;1810;12;11;Whampoa;False
s40;v5;6;21 Mar 1811 Macao;1811;3;21;Macao;False
s40;v5;7;11 Jul St Helena;1811;7;11;St Helena;False
s40;v5;8;30 Sep Long Reach;1811;9;30;Long Reach;False
s40;v6;1;Portsmouth 25 Mar 1812;1812;3;25;Portsmouth;False
s40;v6;2;24 Apr Funchal;1812;4;24;Funchal;False
s40;v6;3;10 Aug Batavia;1812;8;10;Batavia;False
s40;v6;4;20 Sep Whampoa;1812;9;20;Whampoa;False
s40;v6;5;4 Dec Second Bar;1812;12;4;Second Bar;False
s40;v6;6;28 Mar 1813 St Helena;1813;3;28;St Helena;False
s40;v6;7;8 Jun Long Reach;1813;6;8;Long Reach;False
s40;v7;1;Downs 27 Apr 1815;1815;4;27;Downs;False
s40;v7;2;25 Sep Whampoa 14 Jan 1816;1816;1;14;Whampoa;False
s40;v7;3;23 Mar St Helena;1816;3;23;St Helena;False
s40;v7;4;15 May Long Reach;1816;5;15;Long Reach;False
s41;v1;1;Calcutta 24 Jan 1802;1802;1;24;Calcutta;False
s41;v1;2;13 Apr Saugor;1802;4;13;Saugor;False
s41;v1;3;24 Jul St Helena;1802;7;24;St Helena;False
s41;v1;4;15 Oct Deptford;1802;10;15;Deptford;False
s42;v1;1;Falmouth 16 Feb 1797;1797;2;16;Falmouth;False
s42;v1;2;11 Jul Whampoa;1797;7;11;Whampoa;False
s42;v1;3;1 Jan 1798 Lintin;1798;1;1;Lintin;False
s42;v1;4;16 Jan Malacca;1798;1;16;Malacca;False
s42;v1;5;18 Mar Cape;1798;3;18;Cape;False
s42;v1;6;14 Apr St Helena;1798;4;14;St Helena;False
s42;v1;7;25 Jun Cork;1798;6;25;Cork;False
s42;v1;8;11 Jul Long Reach;1798;7;11;Long Reach;False
s43;v1;1;Down 24 Mar 1695;1695;3;24;Down;False
s43;v1;2;4 Jun Tenerife;1695;6;4;Tenerife;False
s43;v1;3;5 Jan 1696 Calicut;1696;1;5;Calicut;False
s43;v1;4;29 Feb Bombay;1696;2;29;Bombay;False
s43;v1;5;16 Dec Cape;1696;12;16;Cape;False
s43;v1;6;16 Feb 1697 St Heleha;1697;2;16;St Heleha;False
s43;v1;7;16 Mar Ascension;1697;3;16;Ascension;False
s43;v1;8;13 Jun Cadiz;1697;6;13;Cadiz;False
s43;v1;9;28 Oct Downs;1697;10;28;Downs;False
s44;v1;1;Downs Mar 1660;1660;3;nan;Downs;False
s44;v1;2;Surat;1660;nan;nan;Surat;False
s44;v1;3;Persia;1660;nan;nan;Persia;False
s44;v1;4;30 May 1662 Downs;1662;5;30;Downs;False
s44;v2;1;Downs Nov 1662;1662;11;nan;Downs;False
s44;v2;2;20 Jan 1663 Guinea;1663;1;20;Guinea;False
s44;v2;3;9 Jul Madras;1663;7;9;Madras;False
s44;v2;4;16 Aug Balasore;1663;8;16;Balasore;False
